,time,prod_gen_44,export_node_127,load_node_153,prod_gen_30,prod_gen_4,prod_gen_20,prod_gen_13,load_node_98,prod_gen_33,prod_gen_29,prod_gen_21,prod_gen_40,load_node_134,prod_gen_41,prod_gen_25,prod_gen_42,prod_gen_22,load_node_63,prod_gen_16,prod_gen_15
7041,2012-10-20 09:00:00,0.0,1653.434651,62.8597,-0.0,240.0,0.0,0.0,32.6028,0.0,132.0,0.0,206.0,2.3487,1400.0,957.0,0.0,0.0,11.1739,1192.0,139.0
7042,2012-10-20 10:00:00,0.0,1162.3008109999998,62.8368,0.0,0.0,0.0,0.0,32.5519,0.0,0.0,0.0,0.0,2.3446,1400.0,0.0,0.0,0.0,11.1543,718.3324849999999,0.0
7043,2012-10-20 11:00:00,0.0,35.611785,63.1169,0.0,0.0,0.0,0.0,32.6438,0.0,0.0,0.0,0.0,2.3506,704.850872,0.0,0.0,0.0,11.1828,0.0,0.0
7044,2012-10-20 12:00:00,0.0,41.274260999999996,61.1581,0.0,0.0,0.0,0.0,31.5694,0.0,0.0,0.0,0.0,2.2725,0.0,0.0,0.0,0.0,10.8112,0.0,0.0
7045,2012-10-20 13:00:00,0.0,33.500840999999994,57.9742,0.0,0.0,0.0,0.0,29.8708,0.0,0.0,0.0,0.0,2.1495,0.0,0.0,0.0,0.0,10.2264,0.0,0.0
7046,2012-10-20 14:00:00,0.0,25.068004000000002,56.2994,0.0,0.0,0.0,0.0,28.9631,0.0,0.0,0.0,0.0,2.0837,0.0,0.0,0.0,0.0,9.9131,0.0,0.0
7048,2012-10-20 16:00:00,0.0,7.619122,56.388,0.0,0.0,0.0,0.0,29.0813,0.0,0.0,0.0,0.0,2.0931,544.786866,0.0,0.0,0.0,9.9577,0.0,0.0
7049,2012-10-20 17:00:00,0.0,-6.310871,59.7699,0.0,0.0,0.0,0.0,30.9212,0.0,0.0,0.0,0.0,2.2266,1400.0,0.0,0.0,0.0,10.5931,1094.482993,0.0
7050,2012-10-20 18:00:00,0.0,1225.475951,64.6476,0.0,0.0,0.0,60.0,33.4293,0.0,0.0,0.0,206.0,2.407,1400.0,0.0,0.0,191.6,11.4515,1192.0,0.0
7051,2012-10-20 19:00:00,0.0,1626.046079,64.9772,0.0,0.0,0.0,60.0,33.3689,0.0,132.0,0.0,206.0,2.3999,1400.0,678.632439,0.0,191.6,11.4177,1192.0,139.0
7053,2012-10-20 21:00:00,0.0,1514.8394230000001,56.0876,0.0,0.0,0.0,60.0,28.7021,0.0,26.4,0.0,206.0,2.0631,1400.0,0.0,0.0,191.6,9.8151,1192.0,27.8
7054,2012-10-20 22:00:00,0.0,91.4363,52.4374,0.0,0.0,0.0,60.0,26.8284,0.0,0.0,0.0,206.0,1.9283,1400.0,0.0,0.0,191.6,9.174,1192.0,0.0
7055,2012-10-20 23:00:00,0.0,-6.604288,48.7721,0.0,0.0,0.0,0.0,24.9526,0.0,0.0,0.0,0.0,1.7935,1400.0,0.0,0.0,0.0,8.5326,1192.0,0.0
7056,2012-10-21 00:00:00,0.0,-5.487119,46.1166,0.0,0.0,0.0,0.0,23.6389,0.0,0.0,0.0,0.0,1.6996,0.0,0.0,0.0,0.0,8.0859,0.0,0.0
7058,2012-10-21 02:00:00,0.0,-5.573005,43.5432,0.0,0.0,0.0,0.0,22.4057,0.0,0.0,0.0,0.0,1.612,0.0,0.0,0.0,0.0,7.669,0.0,0.0
7059,2012-10-21 03:00:00,0.0,-6.011255,43.1142,0.0,0.0,0.0,0.0,22.1931,0.0,0.0,0.0,0.0,1.5968,0.0,0.0,0.0,0.0,7.5967,0.0,0.0
7060,2012-10-21 04:00:00,0.0,-4.030432,43.513,0.0,0.0,0.0,0.0,22.4176,0.0,0.0,0.0,0.0,1.6132,0.0,0.0,0.0,0.0,7.6746,0.0,0.0
7061,2012-10-21 05:00:00,0.0,-4.881438,44.7492,0.0,0.0,0.0,0.0,23.0949,0.0,0.0,0.0,0.0,1.6624,0.0,0.0,0.0,0.0,7.9088,0.0,0.0
7064,2012-10-21 08:00:00,0.0,17.055968,51.774,0.0,0.0,0.0,0.0,26.8864,0.0,0.0,0.0,0.0,1.9373,0.0,0.0,0.0,0.0,9.2166,0.0,0.0
7065,2012-10-21 09:00:00,0.0,33.402085,54.3914,0.0,0.0,0.0,0.0,28.148,0.0,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.0,9.6436,0.0,0.0
7066,2012-10-21 10:00:00,0.0,-8.6357,55.5307,0.0,0.0,0.0,0.0,28.6471,0.0,0.0,0.0,0.0,2.0619,0.0,0.0,0.0,0.0,9.8095,0.0,0.0
7067,2012-10-21 11:00:00,0.0,-8.8983,56.5364,0.0,0.0,0.0,0.0,29.1254,0.0,0.0,0.0,0.0,2.0958,0.0,0.0,0.0,0.0,9.9709,0.0,0.0
7068,2012-10-21 12:00:00,0.0,-8.931,55.7414,0.0,0.0,0.0,0.0,28.6555,0.0,0.0,0.0,0.0,2.0613,0.0,0.0,0.0,0.0,9.8067,0.0,0.0
7069,2012-10-21 13:00:00,0.0,42.991583,52.9608,0.0,0.0,0.0,0.0,27.2059,0.0,0.0,0.0,0.0,1.9568,0.0,0.0,0.0,0.0,9.3094,0.0,0.0
7070,2012-10-21 14:00:00,0.0,35.078899,51.4283,0.0,0.0,0.0,0.0,26.4022,0.0,0.0,0.0,0.0,1.8988,0.0,0.0,0.0,0.0,9.0335,0.0,0.0
7071,2012-10-21 15:00:00,0.0,25.438257999999998,50.7161,0.0,0.0,0.0,0.0,26.038,0.0,0.0,0.0,0.0,1.8726,0.0,0.0,0.0,0.0,8.9089,0.0,0.0
7072,2012-10-21 16:00:00,0.0,13.195768,51.5955,0.0,0.0,0.0,0.0,26.5282,0.0,0.0,0.0,0.0,1.9083,0.0,0.0,0.0,0.0,9.0789,0.0,0.0
7073,2012-10-21 17:00:00,0.0,-2.044003,56.1423,1050.0,0.0,0.0,0.0,28.9858,162.0,0.0,0.0,0.0,2.0865,1400.0,556.210324,0.0,0.0,9.9268,0.0,0.0
7074,2012-10-21 18:00:00,0.0,1457.818877,61.8223,1050.0,240.0,0.0,1.433229,31.916,162.0,132.0,0.0,206.0,2.2975,1400.0,957.0,0.0,0.0,10.9301,1192.0,139.0
7075,2012-10-21 19:00:00,0.0,1660.9211810000002,62.8395,1050.0,240.0,0.0,60.0,32.2693,162.0,132.0,0.0,35.101759,2.3208,1400.0,957.0,0.0,38.32,11.0414,1192.0,139.0
7076,2012-10-21 20:00:00,0.0,1026.943831,59.4963,1050.0,240.0,0.0,60.0,30.4775,162.0,132.0,0.0,6.098241000000001,2.1911,1400.0,957.0,0.0,191.6,10.424,1192.0,139.0
7077,2012-10-21 21:00:00,0.0,1667.82185,54.8548,1050.0,0.0,0.0,60.0,28.027,162.0,132.0,0.0,206.0,2.014,1400.0,0.0,0.0,191.6,9.5817,1192.0,139.0
7078,2012-10-21 22:00:00,0.0,3.7905910000000005,50.2255,1050.0,240.0,0.0,0.0,25.6267,162.0,132.0,0.0,0.0,1.8411,1400.0,957.0,0.0,0.0,8.7591,1192.0,4.326507
7079,2012-10-21 23:00:00,0.0,-2.014409,46.9957,1050.0,0.0,0.0,0.0,24.0264,162.0,132.0,0.0,0.0,1.7267,1400.0,807.088237,0.0,0.0,8.2149,1192.0,83.884751
7080,2012-10-22 00:00:00,0.0,-4.526193,45.0235,1050.0,0.0,0.0,0.0,23.0747,162.0,0.0,0.0,0.0,1.659,1400.0,0.0,0.0,0.0,7.8927,530.408197,0.0
7081,2012-10-22 01:00:00,0.0,-2.86144,44.2645,1050.0,0.0,0.0,0.0,22.7252,162.0,0.0,0.0,0.0,1.6344,1400.0,0.0,0.0,0.0,7.7754,34.055739,0.0
7082,2012-10-22 02:00:00,0.0,-0.181028,43.9557,1050.0,0.0,0.0,0.0,22.5859,162.0,0.0,0.0,0.0,1.6246,1400.0,0.0,0.0,0.0,7.7289,310.124748,0.0
7083,2012-10-22 03:00:00,0.0,2.200987,45.1596,1050.0,240.0,0.0,0.0,23.2588,162.0,0.0,0.0,0.0,1.6736,1400.0,957.0,0.0,0.0,7.9622,497.61564000000004,0.0
7084,2012-10-22 04:00:00,0.0,1671.2868369999999,50.9245,1050.0,240.0,0.0,10.566771000000001,26.4065,162.0,39.854513,0.0,206.0,1.9022,1400.0,0.0,0.0,191.6,9.0499,1192.0,78.58874200000001
7085,2012-10-22 05:00:00,0.0,1668.121281,60.0182,1050.0,240.0,0.0,60.0,31.3248,162.0,132.0,0.0,206.0,2.259,1400.0,957.0,0.0,191.6,10.747,1192.0,139.0
7087,2012-10-22 07:00:00,0.0,1668.466638,68.1656,1050.0,240.0,0.0,60.0,35.4231,162.0,132.0,0.0,206.0,2.5527,1400.0,957.0,0.0,191.6,12.1444,1192.0,139.0
7088,2012-10-22 08:00:00,0.0,1674.2380679999999,70.3343,1050.0,240.0,0.0,60.0,36.366,162.0,132.0,0.0,206.0,2.6184,1400.0,957.0,0.0,191.6,12.4573,1192.0,139.0
7089,2012-10-22 09:00:00,0.0,1679.606758,71.3495,1050.0,48.0,0.0,60.0,36.8077,162.0,0.0,0.0,206.0,2.6493,1400.0,0.0,0.0,191.6,12.6039,1192.0,139.0
7091,2012-10-22 11:00:00,0.0,24.078260999999998,71.5852,1050.0,0.0,0.0,60.0,36.8431,162.0,0.0,0.0,206.0,2.6508,1400.0,0.0,0.0,191.6,12.6111,1192.0,0.0
7092,2012-10-22 12:00:00,0.0,17.414521,68.3029,636.26255,0.0,0.0,0.0,35.1695,162.0,0.0,0.0,0.0,2.5306,1400.0,0.0,0.0,0.0,12.0391,0.0,0.0
7093,2012-10-22 13:00:00,0.0,10.87883,67.0262,629.18645,0.0,0.0,0.0,34.4409,162.0,0.0,0.0,0.0,2.4773,1400.0,0.0,0.0,0.0,11.7857,0.0,0.0
7094,2012-10-22 14:00:00,0.0,7.031548,66.6862,1050.0,0.0,0.0,0.0,34.2288,162.0,42.377739,0.0,0.0,2.4616,1400.0,742.1014389999999,0.0,0.0,11.711,1192.0,0.0
7095,2012-10-22 15:00:00,0.0,1667.371516,66.542,1050.0,240.0,0.0,60.0,34.1277,162.0,76.16774699999999,0.0,206.0,2.454,1400.0,0.0,0.0,191.6,11.6748,1192.0,139.0
7096,2012-10-22 16:00:00,0.0,1664.643684,66.1401,1050.0,240.0,0.0,60.0,33.9141,162.0,132.0,0.0,206.0,2.4385,1400.0,957.0,0.0,191.6,11.6013,1192.0,139.0
7097,2012-10-22 17:00:00,0.0,1661.0327849999999,70.2602,1050.0,240.0,0.0,60.0,36.2338,162.0,132.0,0.0,206.0,2.6078,1400.0,957.0,0.0,191.6,12.4067,1192.0,139.0
7098,2012-10-22 18:00:00,-0.0,1661.721338,74.9872,1050.0,240.0,0.0,60.0,38.6674,162.0,132.0,213.377986,206.0,2.7829,1400.0,957.0,0.0,191.6,13.2397,1192.0,139.0
7099,2012-10-22 19:00:00,0.0,1659.635293,73.2484,1050.0,240.0,0.0,60.0,37.587,162.0,132.0,0.0,206.0,2.703,1400.0,957.0,0.0,191.6,12.8593,1192.0,139.0
7100,2012-10-22 20:00:00,0.0,1658.7922230000001,66.4001,1050.0,240.0,0.0,60.0,33.9412,162.0,132.0,0.0,206.0,2.4392,1400.0,957.0,0.0,191.6,11.6045,1192.0,139.0
7102,2012-10-22 22:00:00,0.0,1660.59672,55.1631,1050.0,240.0,0.0,60.0,28.11,162.0,132.0,0.0,206.0,2.0191,1400.0,957.0,0.0,191.6,9.6058,1192.0,139.0
7103,2012-10-22 23:00:00,0.0,1661.569598,51.4267,1050.0,240.0,0.0,60.0,26.2874,162.0,132.0,0.0,206.0,1.8892,1400.0,957.0,0.0,191.6,8.9877,1192.0,139.0
7104,2012-10-23 00:00:00,0.0,1662.590709,48.7413,1041.8400570000001,240.0,0.0,60.0,24.9534,162.0,132.0,0.0,206.0,1.7938,0.0,957.0,0.0,191.6,8.5338,0.0,139.0
7105,2012-10-23 01:00:00,0.0,1664.065768,47.8434,99.881584,240.0,0.0,60.0,24.5635,162.0,132.0,0.0,206.0,1.7666,0.0,957.0,0.0,191.6,8.4045,0.0,139.0
7106,2012-10-23 02:00:00,0.0,1665.332427,47.3547,-0.0,240.0,0.0,60.0,24.3294,162.0,132.0,0.0,206.0,1.7499,0.0,957.0,0.0,191.6,8.3253,0.0,139.0
7107,2012-10-23 03:00:00,0.0,1667.878539,48.4871,0.0,240.0,0.0,60.0,24.9679,162.0,132.0,0.0,206.0,1.7965,0.0,957.0,0.0,191.6,8.547,0.0,139.0
7108,2012-10-23 04:00:00,0.0,1667.462,53.282,817.522571,240.0,0.0,60.0,27.5897,162.0,132.0,0.0,206.0,1.987,0.0,957.0,0.0,191.6,9.4532,0.0,139.0
7109,2012-10-23 05:00:00,0.0,1666.487744,61.7052,1050.0,240.0,0.0,60.0,32.1529,162.0,132.0,0.0,206.0,2.3181,1400.0,957.0,0.0,191.6,11.0281,0.0,139.0
7110,2012-10-23 06:00:00,0.0,1671.445396,67.9133,1050.0,240.0,0.0,60.0,35.4005,162.0,132.0,0.0,206.0,2.5523,1400.0,957.0,0.0,191.6,12.1428,329.90065899999996,139.0
7111,2012-10-23 07:00:00,0.0,1687.1001800000001,69.0806,1050.0,240.0,0.0,60.0,35.9068,162.0,132.0,0.0,206.0,2.5876,1400.0,957.0,0.0,191.6,12.3107,0.0,139.0
7112,2012-10-23 08:00:00,0.0,1690.2413329999997,70.8287,0.0,240.0,0.0,60.0,36.6226,162.0,132.0,0.0,206.0,2.6369,0.0,211.369419,0.0,191.6,12.5452,0.0,139.0
7113,2012-10-23 09:00:00,0.0,324.885969,71.3745,0.0,0.0,0.0,0.0,36.8397,162.0,0.0,0.0,206.0,2.6518,0.0,0.0,0.0,0.0,12.6159,0.0,0.0
7114,2012-10-23 10:00:00,0.0,39.68828,72.058,0.0,0.0,0.0,0.0,37.1756,0.0,0.0,0.0,0.0,2.6758,0.0,0.0,0.0,0.0,12.73,0.0,0.0
7115,2012-10-23 11:00:00,0.0,47.419005,71.6095,0.0,0.0,0.0,0.0,36.9002,0.0,0.0,0.0,0.0,2.6554,0.0,0.0,0.0,0.0,12.6332,0.0,0.0
7116,2012-10-23 12:00:00,0.0,52.418399,68.7388,0.0,0.0,0.0,0.0,35.442,0.0,0.0,0.0,0.0,2.5507,0.0,0.0,0.0,0.0,12.1351,0.0,0.0
7117,2012-10-23 13:00:00,0.0,52.481778000000006,66.9197,0.0,0.0,0.0,0.0,34.3989,0.0,0.0,0.0,0.0,2.4744,0.0,0.0,0.0,0.0,11.772,0.0,0.0
7118,2012-10-23 14:00:00,0.0,40.491528,66.8046,0.0,0.0,0.0,0.0,34.308,0.0,0.0,0.0,0.0,2.4675,0.0,0.0,0.0,0.0,11.7391,0.0,0.0
7119,2012-10-23 15:00:00,0.0,561.9710269999999,67.1829,0.0,0.0,0.0,0.0,34.4957,162.0,0.0,0.0,206.0,2.4809,0.0,0.0,0.0,25.543207000000002,11.8029,0.0,0.0
7120,2012-10-23 16:00:00,0.0,1674.742554,66.8831,1050.0,240.0,0.0,60.0,34.3469,162.0,132.0,0.0,206.0,2.4703,1067.748024,957.0,0.0,191.6,11.7523,0.0,139.0
7121,2012-10-23 17:00:00,0.0,1674.635893,70.9644,1050.0,240.0,0.0,60.0,36.6497,162.0,132.0,0.0,206.0,2.6384,1400.0,957.0,0.0,191.6,12.5521,0.0,139.0
7122,2012-10-23 18:00:00,0.0,1671.552975,75.6397,1050.0,240.0,0.0,60.0,39.0352,162.0,132.0,0.0,206.0,2.8098,1400.0,957.0,0.0,191.6,13.3674,362.849644,139.0
7123,2012-10-23 19:00:00,0.0,1670.482411,73.3276,1050.0,240.0,0.0,60.0,37.6209,162.0,132.0,0.0,206.0,2.7053,1400.0,957.0,0.0,191.6,12.8706,251.299833,139.0
7124,2012-10-23 20:00:00,0.0,1668.430285,66.4158,1050.0,240.0,0.0,60.0,33.9695,162.0,132.0,0.0,206.0,2.4415,1400.0,957.0,0.0,191.6,11.6154,0.0,139.0
7125,2012-10-23 21:00:00,0.0,1666.474156,60.5829,328.13886,240.0,0.0,60.0,30.9195,162.0,132.0,0.0,206.0,2.2215,0.0,957.0,0.0,191.6,10.5686,0.0,139.0
7126,2012-10-23 22:00:00,0.0,1667.49155,56.1747,0.0,0.0,0.0,60.0,28.6602,0.0,0.0,0.0,206.0,2.059,0.0,0.0,0.0,191.6,9.7958,0.0,0.0
7127,2012-10-23 23:00:00,0.0,1336.3513269999999,51.6586,-0.0,0.0,0.0,0.0,26.408,162.0,0.0,0.0,206.0,1.8979,0.0,0.0,0.0,0.0,9.029,0.0,0.0
7128,2012-10-24 00:00:00,0.0,6.35425,49.5008,0.0,0.0,0.0,0.0,25.3492,0.0,0.0,0.0,0.0,1.8223,0.0,0.0,0.0,0.0,8.6696,0.0,0.0
7129,2012-10-24 01:00:00,0.0,21.776870000000002,48.4911,0.0,0.0,0.0,0.0,24.8917,0.0,0.0,0.0,0.0,1.7901,0.0,0.0,0.0,0.0,8.5165,0.0,0.0
7130,2012-10-24 02:00:00,0.0,36.199145,48.2434,0.0,0.0,0.0,0.0,24.8041,0.0,0.0,0.0,0.0,1.7843,0.0,0.0,0.0,0.0,8.4888,0.0,0.0
7131,2012-10-24 03:00:00,0.0,59.771888,49.0494,0.0,0.0,0.0,0.0,25.2678,0.0,0.0,0.0,0.0,1.8182,0.0,0.0,0.0,0.0,8.6503,0.0,0.0
7132,2012-10-24 04:00:00,0.0,70.817837,53.4702,0.0,0.0,0.0,0.0,27.685,0.0,0.0,0.0,0.0,1.9938,0.0,0.0,0.0,0.0,9.4857,0.0,0.0
7133,2012-10-24 05:00:00,0.0,81.924397,61.5136,0.0,0.0,0.0,0.0,32.0302,0.0,0.0,0.0,0.0,2.3089,0.0,0.0,0.0,0.0,10.9848,0.0,0.0
7134,2012-10-24 06:00:00,0.0,255.970898,67.4763,0.0,0.0,0.0,0.0,35.1702,0.0,0.0,0.0,0.0,2.5357,0.0,0.0,0.0,0.0,12.0636,0.0,0.0
7135,2012-10-24 07:00:00,0.0,70.707026,69.2058,0.0,0.0,0.0,0.0,35.9018,0.0,0.0,0.0,0.0,2.5864,0.0,0.0,0.0,0.0,12.305,0.0,0.0
7136,2012-10-24 08:00:00,0.0,69.533124,71.291,0.0,0.0,0.0,0.0,36.8286,0.0,0.0,0.0,0.0,2.6514,0.0,0.0,0.0,0.0,12.6139,0.0,0.0
7137,2012-10-24 09:00:00,0.0,85.011886,71.9464,0.0,0.0,0.0,0.0,37.092,0.0,0.0,0.0,0.0,2.6694,0.0,0.0,0.0,0.0,12.6999,0.0,0.0
7138,2012-10-24 10:00:00,0.0,152.908924,72.9692,0.0,0.0,0.0,0.0,37.5987,0.0,0.0,0.0,0.0,2.7057,0.0,0.0,0.0,0.0,12.8722,0.0,0.0
7139,2012-10-24 11:00:00,0.0,161.580063,72.4126,0.0,0.0,0.0,0.0,37.2872,0.0,0.0,0.0,0.0,2.6829,0.0,0.0,0.0,0.0,12.7641,0.0,0.0
7140,2012-10-24 12:00:00,0.0,182.81505,69.3535,0.0,0.0,0.0,0.0,35.7205,0.0,0.0,0.0,0.0,2.5703,0.0,0.0,0.0,0.0,12.2283,0.0,0.0
7141,2012-10-24 13:00:00,0.0,134.128616,68.0084,0.0,0.0,0.0,0.0,34.9567,0.0,0.0,0.0,0.0,2.5145,0.0,0.0,0.0,0.0,11.9628,0.0,0.0
7142,2012-10-24 14:00:00,0.0,55.339482,67.5388,0.0,0.0,0.0,0.0,34.6788,0.0,0.0,0.0,0.0,2.4941,0.0,0.0,0.0,0.0,11.8656,0.0,0.0
7143,2012-10-24 15:00:00,0.0,49.673871999999996,67.8254,0.0,0.0,0.0,0.0,34.8236,0.0,0.0,0.0,0.0,2.5045,0.0,0.0,0.0,0.0,11.915,0.0,0.0
7144,2012-10-24 16:00:00,0.0,162.001371,67.8598,0.0,0.0,0.0,0.0,34.8543,0.0,0.0,0.0,0.0,2.5068,0.0,0.0,0.0,0.0,11.9263,0.0,0.0
7145,2012-10-24 17:00:00,0.0,63.548716000000006,71.9387,0.0,0.0,0.0,0.0,37.1568,162.0,0.0,0.0,0.0,2.6749,-0.0,0.0,0.0,0.0,12.726,0.0,0.0
7146,2012-10-24 18:00:00,0.0,1706.7973370000002,75.2209,-0.0,240.0,0.0,60.0,38.7962,162.0,126.66223500000001,0.0,41.2,2.7923,-0.0,937.0305810000001,0.0,191.6,13.2843,0.0,139.0
7147,2012-10-24 19:00:00,0.0,1419.199507,72.7307,305.032917,240.0,0.0,60.0,37.3115,162.0,132.0,0.0,0.0,2.683,0.0,957.0,0.0,191.6,12.7645,0.0,139.0
7148,2012-10-24 20:00:00,0.0,42.720824,65.6796,0.0,240.0,0.0,48.996736,33.5966,162.0,132.0,0.0,0.0,2.4147,0.0,957.0,0.0,12.776793,11.488,0.0,139.0
7150,2012-10-24 22:00:00,0.0,23.331851999999998,55.4227,0.0,48.0,0.0,0.0,28.275,162.0,31.737765000000003,0.0,0.0,2.0313,0.0,957.0,0.0,0.0,9.6641,0.0,27.8
7151,2012-10-24 23:00:00,0.0,17.219741,51.4502,0.0,0.0,0.0,0.0,26.3092,0.0,0.0,0.0,0.0,1.8908,0.0,0.0,0.0,0.0,8.9957,0.0,0.0
7152,2012-10-25 00:00:00,0.0,1689.342953,48.934,0.0,0.0,0.0,60.0,25.0691,0.0,0.0,0.0,206.0,1.8023,0.0,0.0,0.0,191.6,8.5744,0.0,0.0
7153,2012-10-25 01:00:00,0.0,1702.169299,48.0673,0.0,0.0,0.0,60.0,24.6655,0.0,0.0,0.0,206.0,1.7737,0.0,0.0,0.0,191.6,8.4386,0.0,0.0
7154,2012-10-25 02:00:00,0.0,1704.44992,47.8022,0.0,0.0,0.0,60.0,24.5665,0.0,0.0,0.0,206.0,1.7671,0.0,0.0,0.0,191.6,8.4069,0.0,0.0
7155,2012-10-25 03:00:00,0.0,1710.9233809999998,48.2955,0.0,0.0,0.0,60.0,24.8703,0.0,0.0,0.0,206.0,1.7895,0.0,0.0,0.0,191.6,8.5137,0.0,0.0
7156,2012-10-25 04:00:00,0.0,1737.783036,52.4279,0.0,0.0,0.0,60.0,27.1145,0.0,0.0,0.0,206.0,1.9524,0.0,0.0,0.0,191.6,9.2885,0.0,0.0
7157,2012-10-25 05:00:00,0.0,1725.312314,60.5383,0.0,240.0,0.0,0.0,31.5189,0.0,132.0,0.0,206.0,2.272,0.0,957.0,0.0,0.0,10.8092,0.0,139.0
7158,2012-10-25 06:00:00,0.0,1719.1952350000001,66.2781,0.0,240.0,0.0,60.0,34.545,0.0,132.0,0.0,206.0,2.4906,0.0,957.0,0.0,191.6,11.8491,0.0,139.0
7159,2012-10-25 07:00:00,0.0,1702.8818620000002,67.3811,0.0,240.0,0.0,43.664262,34.965,0.0,132.0,0.0,206.0,2.5191,0.0,957.0,0.0,191.6,11.9845,0.0,139.0
7160,2012-10-25 08:00:00,0.0,1706.1533120000001,70.2747,0.0,240.0,0.0,0.0,36.2892,0.0,132.0,0.0,206.0,2.6124,0.0,957.0,0.0,0.0,12.4283,0.0,139.0
7162,2012-10-25 10:00:00,0.0,1710.619519,72.2071,0.0,0.0,0.0,60.0,37.2097,0.0,0.0,0.0,206.0,2.6777,0.0,0.0,0.0,191.6,12.7392,0.0,0.0
7163,2012-10-25 11:00:00,0.0,85.722613,71.6481,0.0,0.0,0.0,0.0,36.8538,0.0,0.0,0.0,0.0,2.6513,0.0,0.0,0.0,0.0,12.6135,0.0,0.0
7164,2012-10-25 12:00:00,0.0,67.34569499999999,68.1622,0.0,0.0,0.0,0.0,35.0757,0.0,0.0,0.0,0.0,2.5235,0.0,0.0,0.0,0.0,12.0058,0.0,0.0
7165,2012-10-25 13:00:00,0.0,62.06523000000001,66.2416,0.0,0.0,0.0,0.0,34.0081,0.0,0.0,0.0,0.0,2.4458,0.0,0.0,0.0,0.0,11.6359,0.0,0.0
7166,2012-10-25 14:00:00,0.0,38.619628000000006,66.1484,0.0,0.0,0.0,0.0,33.9398,0.0,0.0,0.0,0.0,2.4406,0.0,0.0,0.0,0.0,11.6114,0.0,0.0
7167,2012-10-25 15:00:00,0.0,46.868482,66.7763,0.0,0.0,0.0,0.0,34.2576,0.0,0.0,0.0,0.0,2.4634,0.0,0.0,0.0,0.0,11.7198,0.0,0.0
7168,2012-10-25 16:00:00,0.0,485.777808,67.2023,0.0,0.0,0.0,0.0,34.5042,0.0,0.0,0.0,206.0,2.4815,0.0,0.0,0.0,0.0,11.8058,0.0,0.0
7169,2012-10-25 17:00:00,0.0,1686.146617,71.231,0.0,0.0,0.0,60.0,36.7537,0.0,0.0,0.0,206.0,2.6455,0.0,0.0,0.0,191.6,12.5858,0.0,0.0
7170,2012-10-25 18:00:00,0.0,1008.916974,74.218,0.0,240.0,0.0,60.0,38.2296,0.0,132.0,0.0,0.0,2.7509,0.0,940.485244,0.0,191.6,13.0875,0.0,139.0
7171,2012-10-25 19:00:00,0.0,1680.40439,71.8258,0.0,240.0,0.0,60.0,36.8175,0.0,132.0,0.0,206.0,2.6472,0.0,957.0,0.0,191.6,12.5938,0.0,139.0
7172,2012-10-25 20:00:00,0.0,1705.3076019999999,65.2152,0.0,240.0,0.0,60.0,33.3099,0.0,132.0,0.0,206.0,2.3935,0.0,957.0,0.0,191.6,11.3872,0.0,139.0
7173,2012-10-25 21:00:00,0.0,445.47947,59.5964,0.0,48.0,0.0,0.0,30.3762,0.0,26.4,0.0,41.2,2.182,0.0,0.0,0.0,38.32,10.3806,0.0,27.8
7174,2012-10-25 22:00:00,0.0,23.291713,54.4845,0.0,0.0,0.0,0.0,27.7423,0.0,0.0,0.0,0.0,1.9924,0.0,0.0,0.0,0.0,9.4789,0.0,0.0
7175,2012-10-25 23:00:00,0.0,6.416581,50.5124,0.0,0.0,0.0,0.0,25.7645,0.0,0.0,0.0,0.0,1.8509,0.0,0.0,0.0,0.0,8.8057,0.0,0.0
7176,2012-10-26 00:00:00,0.0,8.66629,47.9511,0.0,0.0,0.0,0.0,24.512,0.0,0.0,0.0,0.0,1.7616,0.0,0.0,0.0,0.0,8.3808,0.0,0.0
7179,2012-10-26 03:00:00,0.0,9.935535,47.6439,0.0,240.0,0.0,0.0,24.5066,0.0,132.0,0.0,0.0,1.763,0.0,957.0,0.0,0.0,8.3876,0.0,139.0
7180,2012-10-26 04:00:00,0.0,10.706055000000001,51.7922,0.0,240.0,0.0,0.0,26.773,0.0,132.0,0.0,0.0,1.9277,0.0,957.0,0.0,0.0,9.1708,0.0,139.0
7181,2012-10-26 05:00:00,0.0,1682.0743170000003,60.3537,0.0,240.0,0.0,60.0,31.4158,0.0,132.0,0.0,206.0,2.2645,0.0,957.0,0.0,191.6,10.7735,0.0,139.0
7182,2012-10-26 06:00:00,0.0,1664.996058,66.6749,0.0,240.0,0.0,60.0,34.7221,0.0,132.0,0.0,206.0,2.503,0.0,957.0,0.0,191.6,11.9082,0.0,139.0
7183,2012-10-26 07:00:00,0.0,1680.9574010000001,67.9824,0.0,240.0,0.0,60.0,35.2708,0.0,132.0,0.0,206.0,2.541,0.0,957.0,0.0,191.6,12.0889,0.0,139.0
7184,2012-10-26 08:00:00,0.0,1682.677298,69.9675,0.0,240.0,0.0,60.0,36.1187,0.0,132.0,0.0,206.0,2.6,0.0,957.0,0.0,191.6,12.3693,0.0,139.0
7185,2012-10-26 09:00:00,0.0,14.978004,70.6519,0.0,240.0,0.0,28.335738,36.4134,0.0,132.0,0.0,0.0,2.6205,0.0,957.0,0.0,0.0,12.4669,0.0,139.0
