time,load_node_130,load_node_133,load_node_134,load_node_143,load_node_16,load_node_145,load_node_21,load_node_153,load_node_154,load_node_156,load_node_159,load_node_160,load_node_162,load_node_167,load_node_43,load_node_52,load_node_181,load_node_182,load_node_184,load_node_186,load_node_60,load_node_63,load_node_64,load_node_66,load_node_68,load_node_69,load_node_197,load_node_73,load_node_77,load_node_208,load_node_210,load_node_211,load_node_82,load_node_98,load_node_111,load_node_121
2012-08-28 05:00:00,32.211100,20.423700,2.319300,71.663100,86.689800,154.860000,169.466300,61.627700,1666.754100,141.791500,249.377600,84.146500,31.315900,30.818300,49.926800,22.475600,11.369400,52.838300,14.892800,37.248800,9.794300,11.034200,18.867300,13.742600,50.011700,29.519800,474.587100,113.776700,19.894600,112.610700,328.108500,63.893700,40.135600,32.162300,2453.870400,139.950600
2012-08-28 06:00:00,34.665200,21.781000,2.496000,77.123000,88.075500,166.658700,172.175200,66.128600,1793.743200,152.594500,268.377500,90.557500,33.701800,33.166300,53.730700,24.188000,12.235700,56.864000,16.027500,40.086800,10.540500,11.874800,20.304800,14.789000,53.822000,31.768900,510.745600,122.445200,21.410300,121.190400,353.107000,68.761700,43.193500,34.598500,2640.829400,150.613400
2012-08-28 07:00:00,37.727900,23.673700,2.716600,83.936900,95.024600,181.383100,185.759600,71.940000,1952.221600,166.076300,292.088900,98.558400,36.679400,36.096600,58.477900,26.325000,13.316700,61.888000,17.443500,43.628500,11.471700,12.924000,22.098700,16.006500,58.577200,34.575700,555.870400,133.263400,23.301900,131.897700,384.304200,74.836900,47.009600,37.653000,2874.148500,163.920200
2012-08-28 08:00:00,40.141000,25.530700,2.890300,89.305600,110.104600,192.984500,215.238900,76.876900,2077.087100,176.698700,310.771100,104.862200,39.025500,38.405300,62.218200,28.008800,14.168500,65.846400,18.559200,46.419000,12.205500,13.750600,23.512200,16.909600,62.323900,36.787100,591.424200,141.787000,24.792300,140.334000,408.884600,79.623500,50.016400,40.085900,3057.981100,174.404600
2012-08-28 09:00:00,41.297200,26.454900,2.973500,91.877800,118.235600,198.542800,231.133900,79.276000,2136.910900,181.787900,319.721800,107.882400,40.149500,39.511500,64.010200,28.815500,14.576500,67.742900,19.093800,47.755900,12.557000,14.146700,24.189400,17.355000,64.118900,37.846700,608.458300,145.870700,25.506400,144.375800,420.661200,81.916800,51.457000,41.254000,3146.056400,179.427800
2012-08-28 10:00:00,42.574100,27.298200,3.065500,94.718600,122.555800,204.681800,239.579300,81.752000,2202.984000,187.408800,329.607600,111.218200,41.390900,40.733200,65.989300,29.706400,15.027200,69.837500,19.684200,49.232500,12.945300,14.584100,24.937300,17.824200,66.101500,39.016900,627.271800,150.381000,26.295100,148.839900,433.668000,84.449600,53.048000,42.531400,3243.332300,184.975700
2012-08-28 11:00:00,43.311600,27.802000,3.118600,96.359500,125.490300,208.227600,245.315800,83.198400,2241.147500,190.655400,335.317600,113.144900,42.107900,41.438800,67.132500,30.221100,15.287600,71.047300,20.025200,50.085400,13.169500,14.836700,25.369300,17.999600,67.246600,39.692800,638.138400,152.986100,26.750600,151.418300,441.180600,85.912600,53.967000,43.270400,3299.518200,188.180100
2012-08-28 12:00:00,42.225800,27.130100,3.040400,93.943800,123.004200,203.007500,240.455700,81.137300,2184.964100,185.875800,326.911500,110.308400,41.052300,40.400000,65.449600,29.463400,14.904300,69.266200,19.523100,48.829800,12.839400,14.464800,24.733300,17.605800,65.560800,38.697700,622.140900,149.150900,26.080000,147.622400,430.120700,83.758900,52.614100,42.187500,3216.802500,183.462600
2012-08-28 13:00:00,40.977100,26.475600,2.950500,91.165600,123.248700,197.003900,240.933800,78.882500,2120.347100,180.378800,317.243600,107.046200,39.838300,39.205200,63.514000,28.592100,14.463500,67.217800,18.945800,47.385700,12.459700,14.037000,24.001900,17.194500,63.621900,37.553300,603.742000,144.740000,25.308700,143.256700,417.400500,81.281800,51.058100,40.950500,3121.670500,178.037000
2012-08-28 14:00:00,40.858600,26.484800,2.942000,90.902100,125.143900,196.434500,244.638600,78.738400,2114.219100,179.857500,316.326700,106.736800,39.723100,39.091900,63.330400,28.509500,14.421700,67.023500,18.891000,47.248800,12.423700,13.996400,23.932500,16.994200,63.438000,37.444800,601.997100,144.321700,25.235600,142.842700,416.194200,81.046900,50.910500,40.838300,3112.648500,177.522500
2012-08-28 15:00:00,40.747200,26.358100,2.934000,90.654300,123.371000,195.899000,241.172800,78.470400,2108.455200,179.367200,315.464300,106.445800,39.614800,38.985300,63.157800,28.431800,14.382400,66.840800,18.839500,47.120000,12.389800,13.958300,23.867300,16.833500,63.265100,37.342700,600.355900,143.928200,25.166800,142.453300,415.059500,80.825900,50.771700,40.723000,3104.162600,177.038500
2012-08-28 16:00:00,40.088300,25.965200,2.886500,89.188200,122.250200,192.730900,238.981700,77.234000,2074.356800,176.466400,310.362600,104.724400,38.974200,38.354800,62.136400,27.971900,14.149800,65.759900,18.534800,46.357900,12.189400,13.732500,23.481300,16.599000,62.241900,36.738800,590.646800,141.600600,24.759800,140.149500,408.347100,79.518800,49.950700,40.066800,3053.961500,174.175400
2012-08-28 17:00:00,39.103300,25.278600,2.815600,86.996900,117.970700,187.995600,230.616000,75.288800,2023.391300,172.130800,302.737200,102.151400,38.016600,37.412500,60.609700,27.284700,13.802200,64.144200,18.079500,45.219000,11.889900,13.395200,22.904400,16.444900,60.712700,35.836100,576.135000,138.121600,24.151400,136.706100,398.314300,77.565100,48.723400,39.078900,2978.927700,169.896000
2012-08-28 18:00:00,38.798500,25.074700,2.793600,86.318700,116.870300,186.529900,228.464800,74.695100,2007.616300,170.788800,300.376900,101.355000,37.720200,37.120800,60.137200,27.072000,13.694600,63.644100,17.938500,44.866400,11.797200,13.290700,22.725800,16.185200,60.239400,35.556800,571.643300,137.044700,23.963100,135.640300,395.208900,76.960400,48.343500,38.773800,2955.703000,168.571400
2012-08-28 19:00:00,40.713200,26.136700,2.931500,90.578600,118.031800,195.735500,230.735500,78.209800,2106.695600,179.217500,315.201100,106.357000,39.581800,38.952800,63.105100,28.408000,14.370400,66.785000,18.823800,47.080700,12.379500,13.946600,23.847400,16.664100,63.212300,37.311500,599.854900,143.808100,25.145800,142.334400,414.713200,80.758500,50.729400,40.674700,3101.572100,176.890700
2012-08-28 20:00:00,38.390400,25.214700,2.764300,85.410800,126.244300,184.568200,246.789800,74.304800,1986.502000,168.992600,297.217800,100.289000,37.323500,36.730400,59.504700,26.787300,13.550500,62.974700,17.749800,44.394600,11.673200,13.150900,22.486800,15.836300,59.605800,35.182800,565.631300,135.603400,23.711100,134.213800,391.052500,76.151000,47.835100,38.395000,2924.617600,166.798600
2012-08-28 21:00:00,35.277300,23.336400,2.540100,78.484800,120.375300,169.601400,235.316700,68.442100,1825.414600,155.288800,273.116200,92.156500,34.296900,33.751900,54.679400,24.615100,12.451700,57.868100,16.310500,40.794600,10.726600,12.084500,20.663300,15.339700,54.772300,32.329800,519.763700,124.607200,21.788400,123.330200,359.341600,69.975800,43.956100,35.293400,2687.457500,153.272700
2012-08-28 22:00:00,33.010800,21.868500,2.376900,73.442200,113.467100,158.704600,221.812000,64.075600,1708.133200,145.311600,255.568700,86.235500,32.093400,31.583400,51.166300,23.033600,11.651700,54.150100,15.262600,38.173500,10.037400,11.308100,19.335700,14.482800,51.253300,30.252600,486.369300,116.601300,20.388500,115.406400,336.254200,65.479900,41.132000,33.028100,2514.790600,143.425100
2012-08-28 23:00:00,30.658600,20.203800,2.207500,68.209200,102.585000,147.396400,200.539100,59.405700,1586.422800,134.957700,237.358500,80.090900,29.806600,29.332900,47.520500,21.392300,10.821500,50.291700,14.175000,35.453500,9.322200,10.502400,17.958000,13.193000,47.601300,28.097000,451.713800,108.293000,18.935700,107.183300,312.294900,60.814300,38.201200,30.667100,2335.603000,133.205500
2012-08-29 00:00:00,29.149600,19.165700,2.098900,64.851800,96.389900,140.141300,188.428700,56.438900,1508.336300,128.314800,225.675300,76.148700,28.339500,27.889100,45.181500,20.339400,10.288800,47.816300,13.477300,33.708500,8.863300,9.985400,17.074100,12.694000,45.258300,26.714000,429.479700,102.962700,18.003700,101.907500,296.923200,57.820900,36.320800,29.154500,2220.640600,126.648900
2012-08-29 01:00:00,28.299500,18.493400,2.037700,62.960500,90.602500,136.054300,177.115000,54.682100,1464.348200,124.572700,219.093900,73.928000,27.513000,27.075800,43.863900,19.746200,9.988800,46.421800,13.084300,32.725400,8.604900,9.694200,16.576100,12.191000,43.938400,25.935000,416.954600,99.959900,17.478600,98.935600,288.264000,56.134600,35.261600,28.296100,2155.879400,122.955400
2012-08-29 02:00:00,27.926600,18.153200,2.010800,62.131000,86.873200,134.261600,169.824800,53.867100,1445.054100,122.931400,216.207100,72.953900,27.150500,26.719000,43.285900,19.486000,9.857200,45.810100,12.911900,32.294200,8.491500,9.566500,16.357700,11.929000,43.359500,25.593300,411.460900,98.642900,17.248300,97.632000,284.465800,55.395000,34.797000,27.916300,2127.473800,121.335400
2012-08-29 03:00:00,28.256100,18.264700,2.034500,62.864000,85.202200,135.845700,166.558200,54.402100,1462.103300,124.381800,218.758000,73.814600,27.470800,27.034300,43.796600,19.715900,9.973500,46.350600,13.064200,32.675200,8.591700,9.679300,16.550700,12.026800,43.871000,25.895200,416.315400,99.806700,17.451800,98.783900,287.822100,56.048600,35.207500,28.238300,2152.574300,122.766900
2012-08-29 04:00:00,30.173200,19.277600,2.172600,67.129200,85.039200,145.062500,166.239500,57.871600,1561.304000,132.820800,233.600300,78.822800,29.334600,28.868500,46.768100,21.053600,10.650100,49.495400,13.950600,34.892200,9.174600,10.336100,17.673600,12.804000,46.847600,27.652100,444.561600,106.578400,18.635900,105.486200,307.350200,59.851300,37.596300,30.138000,2298.622100,131.096400
2012-08-29 05:00:00,32.591000,20.615600,2.346700,72.508300,86.424900,156.686500,168.948400,62.306600,1686.412200,143.463800,252.318800,85.138900,31.685200,31.181700,50.515700,22.740700,11.503500,53.461500,15.068500,37.688100,9.909800,11.164300,19.089800,13.890800,50.601500,29.867900,480.184500,115.118600,20.129200,113.938800,331.978300,64.647300,40.608900,32.538100,2482.812000,141.601200
2012-08-29 06:00:00,35.087300,21.975100,2.526400,78.062200,87.280800,168.688100,170.621600,66.864200,1815.585500,154.452600,271.645500,91.660300,34.112200,33.570200,54.385000,24.482500,12.384700,57.556500,16.222700,40.574900,10.668800,12.019400,20.552100,14.942100,54.477400,32.155700,516.965000,123.936200,21.671000,122.666200,357.406700,69.599000,43.719400,35.014700,2672.986700,152.447400
2012-08-29 07:00:00,38.063300,23.822500,2.740700,84.683000,94.250200,182.995400,184.245800,72.519100,1969.574200,167.552500,294.685100,99.434400,37.005500,36.417400,58.997700,26.559000,13.435100,62.438100,17.598600,44.016300,11.573700,13.038900,22.295200,16.146000,59.097900,34.883000,560.811300,134.447900,23.509100,133.070100,387.720100,75.502100,47.427500,37.983200,2899.695700,165.377200
2012-08-29 08:00:00,40.349700,25.605900,2.905300,89.769900,109.167200,193.988000,213.406400,77.220400,2087.886900,177.617400,312.386900,105.407500,39.228400,38.605000,62.541700,28.154400,14.242100,66.188800,18.655700,46.660300,12.268900,13.822100,23.634400,17.022200,62.647900,36.978400,594.499400,142.524200,24.921300,141.063600,411.010600,80.037500,50.276500,40.290200,3073.881100,175.311400
2012-08-29 09:00:00,41.736900,26.614900,3.005200,92.856000,116.299700,200.656800,227.349400,80.001000,2159.663400,183.723500,323.126000,109.031100,40.577000,39.932200,64.691700,29.122300,14.731700,68.464200,19.297100,48.264400,12.690700,14.297300,24.446900,17.555100,64.801600,38.249700,614.936800,147.423800,25.778000,145.913000,425.140100,82.789000,52.004800,41.684500,3179.553600,181.338200
2012-08-29 10:00:00,42.888300,27.366700,3.088100,95.417700,119.967800,206.192500,234.520000,82.225200,2219.244500,188.792100,332.040500,112.039100,41.696400,41.033800,66.476400,29.925700,15.138200,70.353000,19.829500,49.595900,13.040800,14.691700,25.121400,18.006300,66.589400,39.304900,631.901800,151.491000,26.489100,149.938500,436.868900,85.073000,53.439600,42.835800,3267.271600,186.341000
2012-08-29 11:00:00,43.642300,27.882300,3.142400,97.095100,122.983800,209.817300,240.415900,83.704500,2258.257400,192.110900,337.877500,114.008600,42.429400,41.755200,67.645000,30.451800,15.404300,71.589700,20.178000,50.467800,13.270100,14.950000,25.563000,18.220100,67.760000,39.995800,643.010200,154.154100,26.954800,152.574300,444.548800,86.568500,54.379000,43.591300,3324.708100,189.616800
2012-08-29 12:00:00,42.544700,27.216600,3.063400,94.653400,120.823700,204.540800,236.193200,81.634200,2201.467200,187.279800,329.380700,111.141600,41.362400,40.705100,65.943900,29.686000,15.016900,69.789400,19.670600,49.198600,12.936400,14.574000,24.920200,17.829300,66.055900,38.990000,626.839900,150.277500,26.277000,148.737400,433.369400,84.391500,53.011500,42.497600,3241.099100,184.848300
2012-08-29 13:00:00,41.385100,26.606400,2.979900,92.073400,120.986700,198.965600,236.511900,79.538000,2141.461400,182.175000,320.402700,108.112200,40.235000,39.595600,64.146500,28.876800,14.607600,67.887200,19.134400,47.857600,12.583700,14.176800,24.240900,17.443700,64.255400,37.927300,609.754000,146.181300,25.560700,144.683300,421.557000,82.091200,51.566500,41.348700,3152.755900,179.809900
2012-08-29 14:00:00,40.981700,26.457900,2.950800,91.176000,122.718900,197.026400,239.898000,78.871300,2120.589800,180.399500,317.279900,107.058500,39.842800,39.209700,63.521300,28.595400,14.465200,67.225500,18.947900,47.391200,12.461100,14.038600,24.004600,17.153000,63.629200,37.557600,603.811100,144.756600,25.311600,143.273100,417.448300,81.291100,51.063900,40.953700,3122.027800,178.057400
2012-08-29 15:00:00,40.959500,26.384800,2.949200,91.126500,121.109000,196.919300,236.750900,78.770900,2119.437000,180.301400,317.107400,107.000300,39.821200,39.188400,63.486700,28.579800,14.457300,67.189000,18.937600,47.365400,12.454300,14.031000,23.991600,17.013800,63.594600,37.537200,603.482800,144.677900,25.297800,143.195200,417.221400,81.246900,51.036200,40.927200,3120.330600,177.960600
2012-08-29 16:00:00,40.209000,25.940900,2.895200,89.456900,119.927000,193.311500,234.440300,77.366300,2080.606200,176.998100,311.297600,105.039900,39.091600,38.470400,62.323600,28.056200,14.192500,65.958000,18.590700,46.497600,12.226100,13.773900,23.552000,16.726200,62.429500,36.849500,592.426200,142.027200,24.834300,140.571700,409.577300,79.758400,50.101100,40.180200,3063.162000,174.700100
2012-08-29 17:00:00,39.164300,25.232600,2.820000,87.132600,115.912500,188.288700,226.592500,75.322600,2026.546300,172.399200,303.209200,102.310700,38.075900,37.470800,60.704200,27.327200,13.823700,64.244200,18.107600,45.289500,11.908500,13.416000,22.940100,16.572900,60.807400,35.892000,577.033400,138.336900,24.189100,136.919300,398.935400,77.686000,48.799400,39.133700,2983.572700,170.160900
2012-08-29 18:00:00,39.038800,25.161300,2.810900,86.853400,115.790200,187.685600,226.353400,75.090600,2020.054300,171.846900,302.237900,101.982900,37.953900,37.350800,60.509800,27.239700,13.779400,64.038400,18.049600,45.144400,11.870300,13.373100,22.866600,16.352200,60.612600,35.777000,575.184900,137.893800,24.111600,136.480700,397.657400,77.437200,48.643000,39.009000,2974.014800,169.615800
2012-08-29 19:00:00,40.812900,26.165600,2.938700,90.800400,117.400100,196.214700,229.500600,78.366900,2111.852900,179.656200,315.972700,106.617400,39.678700,39.048100,63.259500,28.477600,14.405600,66.948500,18.869900,47.195900,12.409800,13.980800,23.905700,16.758500,63.367000,37.402900,601.323400,144.160200,25.207300,142.682800,415.728400,80.956200,50.853600,40.771800,3109.164800,177.323800
2012-08-29 20:00:00,38.415000,25.219300,2.766000,85.465600,126.020200,184.686600,246.351600,74.341000,1987.776100,169.101000,297.408500,100.353300,37.347400,36.754000,59.542900,26.804400,13.559200,63.015100,17.761200,44.423000,11.680700,13.159400,22.501200,15.886900,59.644100,35.205400,565.994100,135.690400,23.726300,134.299800,391.303300,76.199800,47.865800,38.418800,2926.493500,166.905500
2012-08-29 21:00:00,35.670100,23.511000,2.568400,79.358700,119.478700,171.489800,233.563900,69.120800,1845.740100,157.017900,276.157200,93.182600,34.678800,34.127700,55.288300,24.889100,12.590400,58.512400,16.492100,41.248800,10.846000,12.219100,20.893400,15.443400,55.382200,32.689800,525.551100,125.994700,22.031000,124.703500,363.342800,70.755000,44.445500,35.680300,2717.381700,154.979400
2012-08-29 22:00:00,33.531400,22.110300,2.414400,74.600500,112.550000,161.207500,220.019400,64.985200,1735.072200,147.603300,259.599200,87.595500,32.599500,32.081500,51.973300,23.396800,11.835500,55.004100,15.503300,38.775600,10.195700,11.486400,19.640700,14.658600,52.061600,30.729700,494.039800,118.440200,20.710000,117.226400,341.557300,66.512600,41.780700,33.541600,2554.451300,145.687000
2012-08-29 23:00:00,30.872000,20.334300,2.222900,68.684000,103.033300,148.422300,201.415500,59.809300,1597.465300,135.897100,239.010700,80.648400,30.014100,29.537100,47.851300,21.541200,10.896800,50.641800,14.273700,35.700300,9.387100,10.575500,18.083000,13.289200,47.932600,28.292600,454.858000,109.046800,19.067500,107.929300,314.468700,61.237600,38.467100,30.879800,2351.860300,134.132700
2012-08-30 00:00:00,29.243400,19.218600,2.105600,65.060500,96.471500,140.592200,188.588000,56.612000,1513.190200,128.727700,226.401500,76.393800,28.430700,27.978900,45.326900,20.404800,10.321900,47.970100,13.520700,33.816900,8.891900,10.017500,17.129000,12.725700,45.403900,26.800000,430.861700,103.294000,18.061600,102.235500,297.878800,58.006900,36.437700,29.247700,2227.786700,127.056500
2012-08-30 01:00:00,28.427300,18.569100,2.046900,63.244900,90.806300,136.668700,177.513400,54.921400,1470.961600,125.135300,220.083400,74.261800,27.637200,27.198100,44.062000,19.835400,10.033900,46.631400,13.143400,32.873200,8.643700,9.738000,16.651000,12.262900,44.136800,26.052100,418.837700,100.411400,17.557600,99.382400,289.565900,56.388100,35.420900,28.423300,2165.615900,123.510700
2012-08-30 02:00:00,28.021600,18.227700,2.017700,62.342300,87.505000,134.718200,171.059800,54.062800,1449.968700,123.349500,216.942400,73.202000,27.242800,26.809900,43.433100,19.552300,9.890700,45.965900,12.955800,32.404100,8.520400,9.599000,16.413300,11.982300,43.506900,25.680300,412.860200,98.978400,17.307000,97.964000,285.433300,55.583400,34.915300,28.012200,2134.709100,121.748000
2012-08-30 03:00:00,28.093100,18.192800,2.022800,62.501400,85.589400,135.062100,167.315100,54.121100,1453.669700,123.664300,217.496200,73.388900,27.312400,26.878300,43.544000,19.602200,9.915900,46.083300,12.988900,32.486800,8.542100,9.623500,16.455200,12.023000,43.618000,25.745800,413.914000,99.231000,17.351200,98.214100,286.161900,55.725300,35.004500,28.077800,2140.158000,122.058800
2012-08-30 04:00:00,29.975000,19.203300,2.158300,66.688300,85.854300,144.109900,167.833000,57.542800,1551.050300,131.948500,232.066100,78.305100,29.142000,28.678900,46.461000,20.915300,10.580200,49.170300,13.859000,34.663000,9.114300,10.268200,17.557600,12.810300,46.539900,27.470500,441.641900,105.878400,18.513500,104.793400,305.331700,59.458300,37.349400,29.943800,2283.526000,130.235400
2012-08-30 05:00:00,32.304900,20.495300,2.326100,71.871800,87.260400,155.311000,170.581700,61.819000,1671.608000,142.204400,250.103800,84.391500,31.407100,30.908000,50.072200,22.541000,11.402600,52.992200,14.936200,37.357300,9.822800,11.066300,18.922300,13.888700,50.157300,29.605700,475.969200,114.108000,19.952500,112.938600,329.064100,64.079800,40.252400,32.256800,2461.016500,140.358200
2012-08-30 06:00:00,34.897400,21.899800,2.512700,77.639600,87.953300,167.774900,171.936200,66.544900,1805.756500,153.616500,270.174900,91.164000,33.927600,33.388400,54.090600,24.350000,12.317600,57.244900,16.134800,40.355200,10.611100,11.954400,20.440800,14.995100,54.182500,31.981600,514.166300,123.265300,21.553700,122.002100,355.471800,69.222200,43.482700,34.828200,2658.515900,151.622100
2012-08-30 07:00:00,37.897900,23.780400,2.728800,84.315200,95.452500,182.200500,186.596200,72.264200,1961.019200,166.824800,293.405100,99.002500,36.844700,36.259200,58.741400,26.443600,13.376700,62.166900,17.522100,43.825100,11.523400,12.982200,22.198300,16.193500,58.841200,34.731500,558.375400,133.863900,23.406900,132.492100,386.036100,75.174100,47.221500,37.822700,2887.100800,164.658900
2012-08-30 08:00:00,40.084700,25.507000,2.886200,89.180400,110.267700,192.714000,215.557600,76.781000,2074.174800,176.450900,310.335300,104.715200,38.970700,38.351500,62.130900,27.969500,14.148600,65.754100,18.533200,46.353900,12.188400,13.731300,23.479200,17.017400,62.236500,36.735600,590.595000,141.588200,24.757600,140.137200,408.311300,79.511800,49.946300,40.030600,3053.693500,174.160100
2012-08-30 09:00:00,41.092000,26.268200,2.958800,91.421200,116.197800,197.556300,227.150200,78.828000,2126.293100,180.884700,318.133200,107.346400,39.950000,39.315100,63.692100,28.672300,14.504100,67.406300,18.998900,47.518600,12.494600,14.076400,24.069200,17.399300,63.800300,37.658600,605.435000,145.145900,25.379700,143.658500,418.571000,81.509700,51.201300,41.045100,3130.424400,178.536300
2012-08-30 10:00:00,41.923300,26.855200,3.018600,93.270800,120.008500,201.553100,234.599700,80.477200,2169.310400,184.544200,324.569400,109.518100,40.758200,40.110500,64.980700,29.252400,14.797500,68.770000,19.383300,48.480000,12.747400,14.361200,24.556100,17.750100,65.091100,38.420500,617.683700,148.082400,25.893100,146.564800,427.039200,83.158800,52.237100,41.879500,3193.756400,182.148200
2012-08-30 11:00:00,42.120300,27.102700,3.032800,93.709000,123.758200,202.500200,241.929700,80.974100,2179.503500,185.411300,326.094500,110.032700,40.949700,40.299000,65.286000,29.389800,14.867100,69.093100,19.474400,48.707800,12.807300,14.428600,24.671500,17.730200,65.396900,38.601000,620.586000,148.778200,26.014800,147.253500,429.045700,83.549500,52.482600,42.084900,3208.763200,183.004100
2012-08-30 12:00:00,41.007500,26.428200,2.952700,91.233400,121.577700,197.150400,237.667100,78.875500,2121.924600,180.513000,317.479600,107.125900,39.867900,39.234400,63.561200,28.613400,14.474300,67.267800,18.959900,47.421000,12.468900,14.047500,24.019700,17.325000,63.669200,37.581300,604.191200,144.847700,25.327500,143.363300,417.711100,81.342300,51.096100,40.976100,3123.992900,178.169500
2012-08-30 13:00:00,39.580500,25.676600,2.849900,88.058600,121.761100,190.289900,238.025700,76.295300,2048.085300,174.231500,306.431900,103.398100,38.480600,37.869100,61.349400,27.617700,13.970600,64.927000,18.300100,45.770800,12.035000,13.558600,23.183900,16.852900,61.453700,36.273500,583.166400,139.807200,24.446200,138.374500,403.175400,78.511700,49.318000,39.562300,3015.283400,171.969500
2012-08-30 14:00:00,39.007200,25.420000,2.808700,86.783000,123.024500,187.533300,240.495500,75.302900,2018.416100,171.707500,301.992800,101.900200,37.923100,37.320500,60.460700,27.217600,13.768200,63.986500,18.035000,45.107800,11.860700,13.362200,22.848100,16.539400,60.563400,35.748000,574.718400,137.781900,24.092000,136.370000,397.334900,77.374400,48.603600,38.997400,2971.603000,169.478300
2012-08-30 15:00:00,39.007200,25.388100,2.808700,86.783000,122.189000,187.533300,238.862200,75.271700,2018.416100,171.707500,301.992800,101.900200,37.923100,37.320500,60.460700,27.217600,13.768200,63.986500,18.035000,45.107800,11.860700,13.362200,22.848100,16.353100,60.563400,35.748000,574.718400,137.781900,24.092000,136.370000,397.334900,77.374400,48.603600,38.995200,2971.603000,169.478300
2012-08-30 16:00:00,38.603800,25.139600,2.779600,85.885600,121.292400,185.594100,237.109400,74.507100,1997.544500,169.932000,298.870000,100.846500,37.531000,36.934600,59.835500,26.936200,13.625900,63.324800,17.848500,44.641300,11.738100,13.224000,22.611800,16.142300,59.937200,35.378400,568.775500,136.357200,23.842900,134.959800,393.226200,76.574300,48.101000,38.592900,2940.874900,167.725800
2012-08-30 17:00:00,37.785400,24.541600,2.720700,84.064800,117.012900,181.659400,228.743700,72.863800,1955.194600,166.329300,292.533700,98.708500,36.735300,36.151500,58.566900,26.365100,13.337000,61.982300,17.470100,43.694900,11.489200,12.943700,22.132400,16.069600,58.666400,34.628300,556.716900,133.466300,23.337400,132.098500,384.889400,74.950800,47.081200,37.770100,2878.525500,164.169800
2012-08-30 18:00:00,37.573100,24.414000,2.705400,83.592600,116.625700,180.639000,227.986700,72.464600,1944.212800,165.395000,290.890600,98.154000,36.528900,35.948500,58.238000,26.217000,13.262100,61.634100,17.372000,43.449500,11.424700,12.871000,22.008100,15.842400,58.336900,34.433800,553.590000,132.716600,23.206300,131.356600,382.727600,74.529800,46.816800,37.558600,2862.357500,163.247700
2012-08-30 19:00:00,39.160800,25.331700,2.819700,87.124700,118.561700,188.271800,231.771300,75.415000,2026.364300,172.383700,303.182000,102.301500,38.072500,37.467500,60.698800,27.324800,13.822500,64.238400,18.106000,45.285400,11.907400,13.414800,22.938000,16.252300,60.801900,35.888800,576.981600,138.324500,24.186900,136.907000,398.899500,77.679100,48.795000,39.137500,2983.304700,170.145600
2012-08-30 20:00:00,36.716000,24.368900,2.643700,81.685600,127.405900,176.518200,249.060500,71.312500,1899.860600,161.622000,284.254700,95.914900,35.695600,35.128400,56.909400,25.618900,12.959500,60.228100,16.975700,42.458300,11.164000,12.577400,21.506000,15.402600,57.006100,33.648300,540.961200,129.689100,22.676900,128.360000,373.996700,72.829600,45.748800,36.738600,2797.060300,159.523600
2012-08-30 21:00:00,33.672100,22.492400,2.424500,74.913500,120.619900,161.884000,235.794800,65.541100,1742.352900,148.222700,260.688600,87.963100,32.736300,32.216100,52.191400,23.495000,11.885100,55.234900,15.568300,38.938300,10.238500,11.534600,19.723100,14.868900,52.280000,30.858700,496.112900,118.937200,20.796900,117.718400,342.990500,66.791700,41.956000,33.703100,2565.170400,146.298300
2012-08-30 22:00:00,31.203900,20.936700,2.246800,69.422200,114.221100,150.017700,223.286000,60.827900,1614.635800,137.357800,241.579700,81.515300,30.336700,29.854600,48.365600,21.772800,11.013900,51.186100,14.427100,36.084100,9.488000,10.689100,18.277300,13.955000,48.447800,28.596700,459.747100,110.218900,19.272500,109.089400,317.848800,61.895800,38.880500,31.239300,2377.139500,135.574500
2012-08-30 23:00:00,29.158900,19.464000,2.099600,64.872700,104.093000,140.186300,203.487000,56.743100,1508.821700,128.356100,225.747900,76.173200,28.348600,27.898100,45.196000,20.345900,10.292100,47.831600,13.481700,33.719300,8.866200,9.988600,17.079500,12.770500,45.272800,26.722600,429.617900,102.995800,18.009500,101.940300,297.018800,57.839500,36.332500,29.184800,2221.355200,126.689700
2012-08-31 00:00:00,27.832800,18.479700,2.004100,61.922300,96.756800,133.810700,189.145700,54.065400,1440.200300,122.518500,215.480900,72.708800,27.059300,26.629300,43.140500,19.420600,9.824100,45.656300,12.868500,32.185700,8.463000,9.534300,16.302800,12.300300,43.213800,25.507300,410.078800,98.311500,17.190400,97.304100,283.510300,55.208900,34.680100,27.850400,2120.327700,120.927800
2012-08-31 01:00:00,27.336800,18.005700,1.968400,60.818800,91.234200,131.426100,178.349900,52.960400,1414.535500,120.335100,211.641000,71.413200,26.577100,26.154800,42.371700,19.074500,9.649000,44.842600,12.639200,31.612200,8.312200,9.364400,16.012200,11.900000,42.443700,25.052700,402.771100,96.559600,16.884100,95.570100,278.458100,54.225100,34.062100,27.343700,2082.542900,118.772800
2012-08-31 02:00:00,27.015500,17.703800,1.945200,60.104000,87.790200,129.881500,171.617500,52.249500,1397.911100,118.920900,209.153600,70.573900,26.264700,25.847400,41.873800,18.850300,9.535600,44.315600,12.490700,31.240700,8.214500,9.254400,15.824100,11.657600,41.944900,24.758300,398.037500,95.424800,16.685600,94.446900,275.185500,53.587800,33.661800,27.015900,2058.067600,117.377000
