time,export_node_162,export_node_130,export_node_68,export_node_100,export_node_6,export_node_98,export_node_137,export_node_170,export_node_172,export_node_108,export_node_111,export_node_144,export_node_112,export_node_146,export_node_19,export_node_85,export_node_154,export_node_59,export_node_124,export_node_127
2012-02-02 15:00:00,-42.487500,70.989194,5.057760,319.654089,-1346.959184,511.433126,-1.107894,-1657.221564,834.785299,-26.224100,-3090.432819,-122.467700,167.935968,-1637.262300,-159.201900,-89.396700,-2261.351700,34.837462,-24.252232,138.415101
2012-02-02 16:00:00,-43.103100,54.662856,-1.458050,252.370366,-1289.487971,449.180263,-2.980521,-1796.491981,734.387369,-26.604000,-3174.039404,-124.242100,145.003452,-1660.983800,-156.153800,-90.691900,-2294.115200,32.472822,-76.286867,136.149903
2012-02-02 17:00:00,-44.742400,55.771425,-23.789152,179.382471,-1250.894056,403.133776,-3.424275,-1881.216739,682.000378,-27.615800,-3336.515002,-128.967100,113.302759,-1724.153100,383.833568,-94.141100,-2381.363300,30.605955,-94.300219,127.063555
2012-02-02 18:00:00,-47.541000,65.984990,-29.215674,114.089772,-1311.362869,424.125861,-1.833994,-2019.171093,669.002868,-29.343200,-3605.973786,-137.034000,114.159739,-1831.997700,315.390572,-100.029500,-2530.316100,47.729846,-100.170005,117.138188
2012-02-02 19:00:00,133.757361,78.933660,-48.830784,66.684995,-1561.619260,349.834524,3.684531,-1986.871203,741.476142,-29.459300,-3646.461233,-137.576100,-16.303100,-1395.879425,224.338274,-100.425300,-2408.109673,50.464666,-92.073541,-14.929300
2012-02-02 20:00:00,105.385587,80.741204,-56.882347,55.907675,-1582.113751,225.262396,5.502814,-2026.521340,810.046883,-28.724000,-3557.805666,1546.491128,-15.896200,-1327.058228,125.461725,246.384692,-2304.401500,52.968707,-78.146358,-14.912700
2012-02-02 21:00:00,155.379189,78.100574,-57.743334,74.224557,-1607.364151,228.300684,2.171194,-1866.111934,825.211263,-26.844700,-3329.285826,-125.365800,-14.856200,-1225.510273,25.608701,275.844457,-2314.865500,42.803197,-65.648434,-14.283100
2012-02-02 22:00:00,-39.056200,77.440517,-55.213732,114.854928,-1543.062816,242.800422,0.978656,-1741.630463,803.813563,-24.106200,-2986.687396,-112.577200,-13.340700,-1505.037300,54.241494,-82.177000,-2078.725300,51.038307,-57.292194,-13.372500
2012-02-02 23:00:00,-35.090300,69.658682,-51.158081,141.920885,-1437.022158,228.113324,0.175983,-1549.351338,800.314922,-21.658400,-2670.543168,-101.145700,-11.986000,-1352.209700,278.163125,-73.832500,-1867.643100,48.842288,-37.135371,-12.239100
2012-02-03 00:00:00,-32.097900,79.840055,-47.298017,165.172088,-1269.913469,270.054123,3.689471,-1396.032416,764.505381,-19.811400,-2430.867059,-92.520300,-10.963900,-1236.897200,383.292378,-67.536200,-1708.375900,33.322727,-12.728367,-10.881500
2012-02-03 01:00:00,-30.256900,82.265992,-41.390841,174.980496,-1177.273636,263.777559,9.454063,-1291.245575,728.244516,-18.675100,-2284.674710,-87.213600,159.858567,-1165.952500,382.713871,-63.662600,-1610.388700,30.142260,-20.959785,84.399587
2012-02-03 02:00:00,-29.542100,78.060438,-41.302174,159.698750,-1128.063435,172.029171,15.791040,-1306.663519,674.209509,-18.233900,-2229.724944,-85.153300,104.308184,-1138.409300,290.341881,-62.158700,-1572.346600,18.243790,-22.803496,78.369249
2012-02-03 03:00:00,-29.501100,81.080399,-39.877562,141.361943,-1084.597799,123.366245,18.185154,-1287.332063,690.165306,-18.208600,-2233.820020,-85.035100,119.007328,-1136.827900,313.787143,-62.072300,-1570.162300,22.323719,-11.714101,59.135591
2012-02-03 04:00:00,-30.244300,81.480386,-42.749096,137.273218,-1063.027260,180.210043,18.356175,-1248.267436,668.823677,-18.667400,-2285.715218,-87.177400,126.594670,-760.705516,443.528606,-63.636200,-1609.721300,28.070032,-1.029966,30.675557
2012-02-03 05:00:00,-33.082800,77.462841,-47.167341,100.897461,-1066.840766,197.082396,19.607491,-1529.700661,625.230674,-20.419300,-2512.918510,-95.359300,76.765239,-861.875402,523.620102,-69.608600,-1760.797600,31.365045,20.302856,-9.744700
2012-02-03 06:00:00,102.391195,76.936955,-58.531196,37.817783,-1101.162485,158.194575,25.725777,-1903.307418,635.604894,-24.278600,-2996.157769,196.237480,-13.436100,-1114.478303,441.788967,-82.764700,-1972.074231,21.684276,22.321406,-10.747200
2012-02-03 07:00:00,172.985194,72.394105,-66.280942,-10.250492,-1203.098299,98.501971,24.465247,-2061.496314,728.833209,-27.074000,-3358.312196,693.747005,-14.983100,-1323.165171,402.264011,-92.294200,-2170.649313,29.022899,-20.870826,-11.797500
2012-02-03 08:00:00,179.357047,66.597101,-60.812226,0.803426,-1333.084626,140.614614,31.322416,-2054.359805,781.594756,-28.168800,-3485.147860,557.087607,-15.589000,-1388.130793,427.899240,-96.026300,-2311.027210,31.326605,17.480900,-12.719600
2012-02-03 09:00:00,198.725818,64.529820,-51.155768,34.086182,-1509.646860,194.453551,38.375810,-2067.940935,893.246270,-28.619200,-3525.353536,-133.652800,-15.838200,-1379.064892,463.408705,-97.561400,-2467.883300,31.960094,52.652335,-13.813300
2012-02-03 10:00:00,-46.361100,56.227005,-42.742511,90.537007,-1557.867590,213.734036,41.268971,-2061.398580,966.799433,-28.614900,-3520.691611,-133.633100,-15.835900,-1786.531700,646.481717,-97.547000,-2467.519300,52.477681,65.717438,-14.154600
2012-02-03 11:00:00,-45.729600,61.812154,-34.820842,162.973005,-1582.074656,303.904837,47.061504,-2036.855401,1021.637495,-28.225100,-3465.240840,-131.812700,140.963849,-1762.195200,799.472717,-96.218200,-2433.906300,45.948770,107.884239,64.171495
2012-02-03 12:00:00,-45.137900,55.119775,-30.359318,202.963206,-1554.703917,298.445305,50.774724,-1913.443599,1076.962131,-27.860000,-3413.559468,-130.107300,151.561358,-1739.396300,754.754812,-94.973400,-2402.416900,39.195184,111.242657,98.318910
2012-02-03 13:00:00,-42.969700,38.566292,-25.369345,312.352528,-1471.762671,370.609180,46.786930,-1898.839583,1069.504075,-26.521700,-3241.855232,-123.857600,176.915248,-1655.844100,678.351859,-90.411300,-2287.016500,45.062987,74.098156,104.580672
2012-02-03 14:00:00,-42.079400,49.528879,-28.521557,365.163434,-1502.765196,398.113221,43.759361,-1870.041370,1058.318898,-25.972200,-3153.934497,-121.291300,169.410704,-1621.535900,575.696221,-88.538000,-2239.630700,33.806374,89.356866,83.838677
2012-02-03 15:00:00,-41.913000,23.277327,-35.864412,341.454130,-1534.662526,386.031456,49.767816,-1660.532852,1014.089709,-25.869500,-3061.138237,-120.811600,151.004514,-1615.122300,491.264009,-88.187800,-2230.772400,43.569720,217.663513,81.827557
2012-02-03 16:00:00,-42.508000,17.861542,-44.915166,213.737132,-1504.793816,345.921074,49.452746,-1791.818515,895.934043,-26.236700,-3089.110190,-122.526800,128.265078,-1638.053000,514.413735,-89.439900,-2262.443800,31.714995,251.029209,65.296914
2012-02-03 17:00:00,-44.548600,15.047415,-58.376300,126.412054,-1546.688238,328.349495,52.503567,-1728.097608,900.904207,-27.496200,-3282.430752,-128.408500,-15.216700,-1716.685200,336.693419,-93.733300,-2371.048900,37.243537,239.772111,-13.454600
2012-02-03 18:00:00,-47.571800,7.895380,-55.451616,32.643315,-1569.483304,304.564399,51.629924,-1885.108457,878.302386,-29.362200,-3574.314607,-137.122700,-16.249400,-1833.183800,212.095769,-100.094300,-2531.954300,29.836361,208.050901,-14.060100
2012-02-03 19:00:00,-47.607100,9.772066,-65.021903,19.339617,-1289.741763,192.908365,52.593899,-1737.156198,861.675359,-29.384000,-3551.472999,-137.224500,-16.261500,-1834.545600,293.971975,301.811742,-2533.835100,36.282551,247.141807,-14.939200
2012-02-03 20:00:00,-46.549200,10.311294,-67.907444,39.163488,-1295.232651,129.970278,57.267682,-1608.221057,841.641353,-28.731000,-3449.083194,-134.175200,-15.900100,-1793.779900,399.723890,295.973615,-2477.530400,32.017895,183.600448,-14.932200
2012-02-03 21:00:00,-43.929600,38.092177,-62.919962,109.537977,-1258.744482,160.216636,55.758611,-1449.225348,834.331819,-27.114100,-3161.692600,-126.624300,-15.005300,-1692.832000,502.097282,195.950476,-2338.103300,10.356629,148.046527,-14.367000
2012-02-03 22:00:00,-40.344400,45.140155,-57.519783,232.774706,-1262.040205,190.373127,55.279170,-1226.527969,793.873830,-24.901300,-2816.023343,-116.290300,-13.780700,-1189.990872,487.413630,108.518840,-2147.286000,-0.762025,143.647644,-13.548300
2012-02-03 23:00:00,-37.016900,62.569973,-45.199554,337.107978,-1479.601680,158.273941,55.544715,-1039.508669,751.039948,-22.847500,-2494.450063,-106.698800,-12.644100,-1083.154628,281.657229,95.744420,-1970.180900,-5.989848,181.874720,-12.616800
2012-02-04 00:00:00,314.506791,66.152802,-46.227477,335.299292,-1209.432646,145.225265,58.184407,-1990.428100,-44.161700,-20.677600,-2210.462913,-96.565200,-11.443200,-966.070576,345.011676,99.493553,-1628.679658,-7.435888,214.766331,-11.319800
2012-02-04 01:00:00,280.151168,70.182823,-46.204930,281.546905,-1054.187046,92.418002,59.885191,-1839.324100,-40.809100,-19.107800,-2039.960223,-89.234400,-10.574500,-888.670423,421.469061,68.877080,-1647.702700,-13.621717,207.422398,-10.282300
2012-02-04 02:00:00,269.303765,73.306411,-44.614672,329.365884,-1013.145730,49.475544,60.252235,-1755.949300,-38.959300,-18.241700,-1898.779887,-85.189500,21.360016,-880.081688,580.032458,-62.185100,-1420.088261,-11.772547,242.066166,11.332330
2012-02-04 03:00:00,151.627628,76.302206,-44.807278,358.273896,-952.393274,45.296116,59.159673,-1726.080700,-38.296600,-17.931400,-1846.328945,-83.740400,15.843489,-853.972140,787.312455,-61.127300,-1412.487615,-5.342712,223.360848,18.937417
2012-02-04 04:00:00,125.165613,93.200294,-44.294272,368.241141,-928.046577,61.460697,60.290968,-1720.526900,-38.173400,-17.873700,-1840.613535,-83.471000,20.385278,-845.255785,804.421173,-60.930600,-1541.281900,1.720541,249.838569,18.001977
2012-02-04 05:00:00,143.337561,57.866975,-45.047269,342.854171,-1007.989294,100.059920,58.702330,-1743.554900,-38.684300,-18.112900,-1868.593289,-84.588200,17.284122,-872.583719,708.425301,-61.746100,-1448.154620,2.315347,217.244041,11.362580
2012-02-04 06:00:00,107.385150,47.316201,-48.038060,287.317814,-1039.635092,85.438116,55.329074,-1839.865900,-40.821100,-19.113400,-2023.248506,-89.260700,-10.577600,-951.671448,500.410129,129.977324,-1548.932300,0.382611,165.152229,-9.285700
2012-02-04 07:00:00,74.170156,37.020398,-51.294497,229.680564,-1067.308294,88.153091,55.713883,-858.598362,549.144002,-20.505200,-2258.807235,-95.760100,-11.347800,-1020.799312,301.094302,-69.901200,-1680.411957,12.999218,120.169451,-9.691300
2012-02-04 08:00:00,81.260652,41.376105,-48.589893,220.073385,-1056.083914,95.744193,60.583878,-992.067514,922.663330,-22.753900,-2609.796118,-106.261800,-12.592300,-1145.754136,304.213718,-77.567000,-1888.619218,14.830716,198.752111,-10.155900
2012-02-04 09:00:00,48.945349,75.907128,-41.416747,281.360338,-1167.156017,162.069657,63.730349,-1125.942741,990.611898,-24.953400,-2918.220725,-116.533400,63.432752,-1194.986565,424.379586,-85.064900,-2151.775800,19.864779,184.052338,35.007174
2012-02-04 10:00:00,-41.115000,85.260854,-30.904460,360.721155,-1264.810653,172.869146,64.381532,-1057.306666,1032.184178,-25.376900,-2986.367221,-118.511500,66.799187,-1584.372300,400.810290,-86.508800,-2188.301100,15.059035,171.579030,46.484992
2012-02-04 11:00:00,-40.722900,55.192302,-19.492182,380.286903,-1287.965776,120.037138,69.001647,-1020.483287,1042.200434,-25.134900,-2933.367550,-117.381200,60.443206,-1569.260900,491.074610,-85.683700,-2167.429500,15.991583,276.917221,48.723182
2012-02-04 12:00:00,-40.941700,37.341126,-14.878523,438.984293,-1308.623887,158.841913,69.689052,-1012.845394,1055.249835,-25.270000,-2921.922463,-118.012000,68.239235,-1577.695200,508.080048,-86.144300,-2179.078800,41.310685,312.113818,56.143409
2012-02-04 13:00:00,-39.991000,24.090000,-19.902459,420.392278,-1279.266416,221.541120,67.271064,-1010.793261,1050.063547,-24.683200,-2842.414037,-115.271600,75.995795,-1541.058700,679.530781,-84.143900,-2128.477300,54.790811,333.873814,68.771527
2012-02-04 14:00:00,-38.735900,28.445705,-21.955693,413.927959,-1156.539661,218.619835,67.102328,-972.125277,1026.134808,-23.908500,-2742.714871,-111.653900,83.395312,-1492.693300,637.724712,-81.503100,-2061.676100,66.728490,334.882846,67.136396
2012-02-04 15:00:00,-37.996100,18.044807,-27.207806,362.625360,-1134.745772,237.556209,63.735547,-1008.523356,962.124175,-23.451900,-2643.051750,-109.521400,84.188110,-1464.183700,351.264208,-79.946400,-2022.299200,58.445888,347.749261,63.596929
2012-02-04 16:00:00,-37.949300,19.639424,-30.834855,252.995854,-1111.791255,199.470064,56.247212,-1151.553362,871.206527,-23.423000,-2700.813794,-109.386600,42.605026,-1462.382600,189.125796,-79.848000,-2019.811600,48.385828,283.274162,45.808696
2012-02-04 17:00:00,-40.046900,19.444917,-50.363976,201.716172,-1086.271115,213.012962,54.552473,-1363.498388,882.307131,-24.717700,-2922.142277,-115.432600,-13.679100,-1543.211200,3.137037,-84.261400,-2131.450300,35.562447,239.687294,-11.724600
2012-02-04 18:00:00,-42.986800,24.472515,-60.648665,154.833962,-1248.204711,187.443879,52.413568,-1438.924411,889.000441,-26.532300,-3188.193946,-123.906900,-14.683300,-1198.727995,-57.970201,-90.447300,-2287.926600,19.593363,100.745458,-12.600900
2012-02-04 19:00:00,-43.643500,15.895237,-62.022686,141.398967,-1090.928213,169.727155,48.093328,-1478.433271,882.317148,-26.937500,-3277.946659,-125.799600,-14.907600,-1307.875173,32.661999,156.808837,-2322.874300,21.876210,62.302101,-13.779300
2012-02-04 20:00:00,17.044497,13.730104,-64.666381,141.623972,-1163.944387,118.386712,43.400289,-1420.517208,880.696539,-26.879100,-3311.224719,-125.526800,-14.875200,-1356.453485,40.188145,181.711713,-2167.368097,20.965466,105.921544,-14.012500
2012-02-04 21:00:00,22.301087,23.880517,-62.612232,109.572188,-1138.940918,79.256939,46.913655,-1356.949898,904.316930,-25.989100,-3221.355322,-121.370200,-14.382700,-1280.426865,11.566979,136.234354,-2144.355827,15.305376,113.151627,-13.567800
2012-02-04 22:00:00,31.615262,19.200663,-59.525490,172.017732,-1104.437192,60.265076,48.387851,-1215.323771,892.571903,-24.315200,-3013.263176,332.837446,-13.456300,-1193.623956,59.762167,128.884673,-2006.662165,10.418277,67.763009,-12.882900
2012-02-04 23:00:00,32.568235,17.433130,-54.224021,222.452280,-1001.762555,47.736359,47.768688,-1018.058381,895.951679,-22.051700,-2727.235288,953.986768,-12.203700,-1041.536215,57.707121,142.936715,-1808.094587,0.651279,19.226885,-11.934900
2012-02-05 00:00:00,39.237637,30.694779,-49.040936,310.900321,-918.184969,5.576635,47.680023,-866.404217,885.557183,-20.063300,-2409.969071,896.132707,-11.103300,-927.573349,-65.192270,91.667643,-1638.739870,-0.020873,40.063040,-10.877600
2012-02-05 01:00:00,28.870302,25.909447,-43.653317,372.566334,-792.785069,9.283278,42.240511,-753.516431,903.938702,-18.402800,-2190.423923,713.334008,-10.184300,-909.713248,-49.148647,120.048037,-1537.129637,0.316031,9.573983,-9.831500
2012-02-05 02:00:00,14.712996,17.480156,-39.794620,408.530806,-849.484707,-1.166283,38.646547,-775.727576,890.844398,-17.451500,-2056.321202,550.508744,11.259365,-874.319407,-3.366587,112.410936,-1474.163036,-2.055714,-7.392456,-9.181300
2012-02-05 03:00:00,2.803406,17.626013,-38.702305,425.147829,-986.287791,-12.625867,35.558658,-755.032676,859.101451,144.431772,-1996.895645,433.599067,13.110186,-821.124303,10.342129,114.348432,-1446.931796,-5.894738,1.478956,-4.827393
2012-02-05 04:00:00,-6.253382,17.292953,-36.837571,437.766359,-938.630967,-13.889382,32.994957,-992.410178,777.899498,138.192446,-2007.593730,457.209902,9.250877,-800.449027,7.950188,119.257889,-1447.503544,-6.795182,8.102660,-6.135705
2012-02-05 05:00:00,-1.701387,14.433281,-26.675923,434.048229,-928.241431,9.675704,25.529139,-1085.508813,757.446754,125.816294,-2046.283475,511.678449,22.726670,-798.477061,-32.516339,83.193012,-1410.819726,-2.177295,4.184714,0.864145
2012-02-05 06:00:00,11.554096,15.835136,8.813113,390.080371,-982.500081,72.297195,25.292706,-1255.622149,700.794516,105.840343,-2135.393298,491.647605,48.779353,-852.828707,-60.235436,55.810946,-1468.117660,0.848880,0.981968,21.652098
2012-02-05 07:00:00,11.772047,21.564606,24.138968,312.675050,-1043.661731,93.148187,24.660303,-1391.231257,645.623993,84.973041,-2197.124594,373.623543,50.983228,-867.358541,-62.269172,111.244241,-1503.835830,4.719372,38.806146,33.354439
2012-02-05 08:00:00,47.199958,5.563424,24.935011,201.175956,-997.034104,129.377540,24.679195,-1564.950049,615.220873,-19.449100,-2387.394859,415.380126,42.870182,-953.147957,-23.391964,225.560640,-1646.216921,27.853014,57.295736,80.594887
2012-02-05 09:00:00,97.747194,-2.332344,28.364745,137.607597,-1073.739238,237.888890,21.485521,-1745.181236,524.878194,-21.592200,-2647.644026,729.546172,73.158472,-1033.270258,43.489080,435.548205,-1828.805552,54.716880,68.259204,104.995712
2012-02-05 10:00:00,186.058353,-4.902748,34.816918,42.461955,-1160.449933,436.383173,24.211785,-1873.283637,345.419337,-22.893900,-2809.139679,-106.915700,76.996304,-1038.956707,86.794875,-78.044300,-1936.373322,38.523721,30.425484,129.280029
2012-02-05 11:00:00,-37.358800,-8.329583,50.685173,-72.389962,-1199.916440,517.314323,26.126063,-1837.310843,295.242146,-23.058600,-2848.630904,-107.684600,71.072180,-1004.309202,116.389025,-78.605600,-1988.382900,102.565650,42.550758,118.314006
2012-02-05 12:00:00,-38.014300,-7.065801,56.460518,-174.624346,-1262.080615,641.627213,35.397670,-1836.277677,491.799032,-23.463100,-2895.437033,-109.573900,102.889378,-1464.886500,158.227389,-79.984800,-2023.270000,98.099051,83.991759,173.763766
2012-02-05 13:00:00,-37.706500,-16.929850,71.140291,-235.142301,-1280.716916,725.683156,23.413672,-1623.816378,798.836647,-23.273200,-2890.083169,-108.686700,109.780659,-1453.025800,137.944948,-79.337200,-2006.888200,100.456169,30.287389,317.355527
2012-02-05 14:00:00,-36.254200,-16.680470,78.007207,-236.345937,-1226.031372,667.997470,6.779426,-1378.427068,943.370513,-22.376800,-2783.011331,-104.500500,87.260331,-1397.060800,-133.830500,-76.281400,-1929.590500,100.402719,-38.692358,306.465795
2012-02-05 15:00:00,-35.370700,-8.048474,72.326939,-237.819607,-1140.983047,567.350681,-0.161367,-1344.694649,973.439673,-21.831500,-2721.303669,-101.954000,43.906586,-1363.016200,-132.668200,-74.422500,-1882.568800,89.651098,-54.938964,288.020169
2012-02-05 16:00:00,-34.889700,-22.828107,55.302519,-291.409394,-966.265435,463.741480,-3.187727,-1459.299731,914.024453,-21.534600,-2687.513354,-100.567400,68.321131,-1344.478300,-130.299900,-73.410300,-1856.964700,82.843260,-75.729288,266.146797
2012-02-05 17:00:00,-36.986100,-25.150762,54.256278,-279.090123,-933.372464,114.214280,-3.409872,-1338.404763,905.346298,-22.828500,-2841.392236,-106.610100,-12.633600,-1425.263000,-130.694700,-77.821300,-1968.542700,63.136308,-72.532685,-11.109800
2012-02-05 18:00:00,-40.349000,-36.478469,33.054890,-275.425094,-982.870959,256.703660,-2.547932,-1285.925264,902.173798,-24.904100,-3134.606340,-116.303400,69.003033,-1554.852300,-139.575800,-84.897000,-2147.528700,47.843655,-84.900805,174.327582
2012-02-05 19:00:00,-41.975700,-38.135034,27.413344,-222.005699,-1173.618995,213.221108,-3.317208,-1390.648947,897.023689,-25.908200,-3253.706030,-120.992300,6.103458,-1617.538400,-160.254500,-88.319800,-2234.109400,47.872943,-92.465599,148.780055
2012-02-05 20:00:00,-42.362100,-35.005801,12.305425,-97.355879,-1293.181550,130.508894,-4.421460,-1456.463362,891.084442,-26.146700,-3268.400402,-122.106200,-6.923368,-1632.430200,-164.311300,-89.132900,-2254.677600,50.015091,-94.530074,113.621983
2012-02-05 21:00:00,-40.921200,-31.161455,-10.106350,-9.653632,-1386.378618,99.624597,-4.618880,-1314.956760,884.839070,-25.257300,-3171.861285,-117.952900,-6.567141,-1576.904400,324.016979,-86.101100,-2177.986700,61.368567,-93.918665,110.043293
2012-02-05 22:00:00,-37.175300,-9.441893,-3.243599,1.631217,-1358.490749,86.856433,-4.095658,-1070.288069,860.397616,-22.945300,-2863.485133,-107.155500,11.165159,-1432.555100,-159.552700,-78.219400,-1978.614500,66.187484,-82.828305,98.026410
2012-02-05 23:00:00,-32.750000,2.579362,-0.827909,36.085037,-1253.915019,60.817210,-2.606484,-787.364336,861.576961,-20.213900,-2517.779667,-94.399800,16.552005,-1262.024300,-149.619100,-68.908200,-1743.081000,69.129278,-67.362148,59.544164
2012-02-06 00:00:00,-29.669800,0.191294,-4.829181,107.988981,-1099.393778,59.137558,-0.410013,-606.471493,853.710989,-18.312700,-2267.409240,-85.521400,30.476268,-1143.329300,275.902208,-62.427300,-1579.142000,75.160971,-55.822210,33.065478
2012-02-06 01:00:00,-28.120600,13.296582,-3.465342,202.117885,-1032.546566,169.536263,5.650044,-554.300445,873.981963,-17.356500,-2126.244157,-81.055900,12.037158,-1083.630400,274.138764,-59.167700,-1496.687100,75.735072,-45.211870,20.086492
2012-02-06 02:00:00,-27.326000,25.209683,-13.184196,132.434578,-929.962714,176.864665,13.424205,-656.896574,846.328740,-16.866100,-2068.627909,-78.765600,7.617470,-1053.012100,256.521346,-57.495900,-1454.397800,41.491373,-34.884195,7.324462
2012-02-06 03:00:00,-27.104900,16.320911,-14.400675,81.119086,-936.012014,184.429798,20.076059,-816.416084,830.621581,-16.729600,-2067.943371,-78.128200,16.553913,-1044.490000,207.954057,-57.030600,-1442.627200,32.512014,-28.107280,7.846634
2012-02-06 04:00:00,-27.915400,3.742524,-13.665977,47.570270,-937.056131,132.879762,27.836353,-913.263909,841.479454,-17.229900,-2122.258125,-80.464400,37.217041,-822.822992,155.986947,-58.735900,-1485.765900,10.759711,-32.742483,8.957793
2012-02-06 05:00:00,8.974084,3.005807,-1.061443,21.036095,-894.719226,131.519608,30.083443,-1097.184765,857.187483,-19.409000,-2394.486272,-90.640700,31.229304,-957.286634,129.114873,-66.164300,-1636.562897,-1.456987,-45.612992,0.487101
2012-02-06 06:00:00,5.976586,-13.122682,-13.211458,11.842551,-910.696473,94.137849,32.217155,-1469.940525,858.775185,-23.387100,-2891.212241,972.782119,37.367515,-1266.833293,97.680042,115.472524,-1996.935631,-5.083844,-49.626431,-0.122566
2012-02-06 07:00:00,7.626515,-4.044968,-15.739978,63.310621,-1040.116134,102.738360,35.955729,-1637.188479,844.566775,193.733176,-3275.013599,890.395600,18.910244,-1462.513689,24.401318,92.820576,-2257.855663,-0.375446,-47.817162,-1.267907
2012-02-06 08:00:00,27.994392,28.648639,-15.013197,172.349874,-1195.261229,140.148882,39.962384,-1635.783865,835.747030,180.787964,-3371.486816,725.113875,13.507378,-1529.962311,63.144145,110.472627,-2329.939581,-8.550633,-17.980914,17.995104
2012-02-06 09:00:00,79.825035,47.424049,-16.469079,253.656686,-1357.858914,195.156431,33.403514,-1573.298271,912.030840,209.471576,-3418.155753,704.793933,29.078793,-1544.014285,114.033926,117.386222,-2395.502214,0.565990,13.949996,28.587500
2012-02-06 10:00:00,114.633591,40.720543,-7.150117,338.775538,-1425.157686,225.540636,28.286659,-1510.156498,933.724736,-28.064700,-3393.473674,839.424714,28.904568,-1524.592129,159.065592,137.063410,-2405.495444,-3.946976,14.273511,51.050381
2012-02-06 11:00:00,124.287403,23.490106,-6.778597,422.817366,-1408.634133,342.842585,30.571397,-1424.540518,989.281175,-27.631300,-3292.138129,-129.039400,45.284269,-1413.622375,158.288772,-94.193800,-2333.411566,-1.310780,21.553508,59.145060
2012-02-06 12:00:00,-44.399200,27.647989,8.951204,422.952969,-1360.017635,471.972759,41.880312,-1380.872533,1027.470618,-27.404000,-3215.802883,-127.978100,82.165834,-1710.930600,254.343610,-93.419100,-2363.100700,5.283744,55.237841,69.470678
2012-02-06 13:00:00,-42.577600,12.831187,23.684908,450.138937,-1217.243457,541.213726,35.520692,-1352.349897,984.022088,-26.279700,-3037.331277,-122.727300,183.481954,-1640.732700,258.524507,-89.586200,-2266.144900,0.480571,93.008248,87.801322
2012-02-06 14:00:00,-42.166100,38.515014,21.483474,407.002309,-1091.219329,562.036220,38.739661,-1388.918343,974.293767,-26.025700,-3006.955631,-121.541100,176.370630,-1624.874500,57.600073,-88.720300,-2244.241800,-2.499885,115.892677,99.373809
2012-02-06 15:00:00,-42.176300,37.008955,5.762307,362.069270,-1067.621752,588.032640,36.581039,-1498.935720,922.686902,-26.032000,-3016.725698,-121.570600,195.718927,-1625.269800,18.840502,-88.741900,-2244.787900,-8.939403,181.641951,112.269592
2012-02-06 16:00:00,-42.375800,32.919715,-7.707956,304.967370,-1034.776972,559.386670,40.831410,-1692.415375,866.050258,-26.155100,-3076.127546,-122.145700,179.852426,-1632.957300,-156.965200,-89.161700,-2255.405700,-14.385168,198.467805,109.225708
2012-02-06 17:00:00,-43.797300,40.357525,-9.818231,271.399858,-1131.522602,414.752122,35.154541,-1957.855197,775.262603,-27.032500,-3213.817250,-126.243200,129.171869,-1687.736300,491.973261,-92.152700,-2331.065200,-14.482166,136.535424,67.993574
2012-02-06 18:00:00,-46.590300,13.862269,-10.258621,202.285828,-1203.305057,388.891668,35.914382,-2178.819193,719.124797,-28.756400,-3441.585717,-134.293500,95.810838,-1795.361300,418.954240,-98.029100,-2479.714600,-12.543578,92.442029,47.475366
2012-02-06 19:00:00,-46.748700,32.464250,-17.919741,213.824913,-1446.649232,409.835835,32.889792,-1999.799264,766.427063,-28.854200,-3432.023707,-134.750300,97.501732,-1801.467400,379.276868,-98.362500,-2488.148200,-13.861965,32.730034,51.126001
2012-02-06 20:00:00,97.514445,42.147985,-13.819337,247.502678,-1555.494229,401.344757,38.867416,-1933.660646,755.231660,-28.194200,-3305.980637,-131.668100,85.833272,-1564.642143,306.752595,-96.112700,-2326.190013,-17.346851,75.592314,38.486496
2012-02-06 21:00:00,78.949509,52.241904,-19.448179,295.486416,-1516.578696,384.950803,43.997810,-1735.992120,759.091152,-26.160100,-3000.840315,-85.891286,61.509255,-1489.524727,153.442199,-89.178400,-2223.285616,-11.625817,126.662874,25.829643
2012-02-06 22:00:00,67.673718,42.533273,-17.270990,352.508243,-1459.987353,373.190811,45.519840,-1584.168559,722.258687,-23.520800,-2617.822158,-109.843400,44.840048,-1327.945036,89.586965,-80.181400,-2006.726265,-8.463145,113.174367,9.336087
2012-02-06 23:00:00,67.667583,31.166159,-16.707179,380.507779,-1366.240838,299.254417,52.915059,-1326.151879,775.176530,-20.898500,-2250.052125,-97.596900,31.900713,-1166.632837,148.273106,-71.242000,-1773.485956,-12.390219,165.103381,9.471183
2012-02-07 00:00:00,-31.027500,26.609404,-9.485997,393.415224,-1187.620998,271.925442,55.524051,-1170.333891,787.829694,-19.150700,-2011.430104,-89.434800,17.593550,-1076.987647,131.180148,-65.284000,-1651.403800,-13.508379,155.475374,7.530024
2012-02-07 01:00:00,66.812116,31.133058,-4.691963,355.970359,-1058.535668,201.962987,57.710211,-1204.853708,753.999115,-18.193100,-1876.431523,-84.962800,-0.006257,-1008.693480,110.682708,-62.019600,-1568.827500,-13.059860,229.594154,9.919994
2012-02-07 02:00:00,49.167195,33.448901,-6.053269,292.230049,-949.974534,132.930969,60.230869,-1193.051195,718.609944,-17.602100,-1806.731472,-82.202600,-6.001927,-988.267283,88.879303,-60.004800,-1503.848054,-14.020789,293.497398,5.540025
